Room Temperature,Ambient Temperature,AC,Heating,Ventilation
33,18,16,1,0
33,20,16,1,0
36,19,16,1,0
32,19,16,1,0
21,20,16,0,3
18,19,17,1,3
22,23,18,2,3
33,19,16,1,0
19,22,17,2,3
30,20,16,0,1
20,24,17,1,3
23,23,17,1,3
29,22,16,1,2
34,21,16,1,0
39,18,16,1,0
25,21,16,0,3
23,18,16,1,2
23,21,16,0,3
13,18,17,1,2
25,23,16,0,3
25,21,16,1,3
30,19,16,1,1
31,19,16,1,0
31,24,16,1,2
38,19,16,1,0
36,18,16,1,0
28,24,16,0,3
23,23,16,0,3
36,20,16,1,0
11,20,18,3,1
30,24,17,1,2
33,21,16,1,0
13,22,18,3,1
24,24,18,3,1
38,22,16,1,0
11,20,18,3,1
25,20,17,2,2
16,21,18,3,2
28,18,16,1,1
12,22,18,3,1
29,21,17,1,1
26,23,16,0,3
11,21,18,2,1
24,23,17,1,3
31,22,16,1,1
33,18,16,1,0
10,21,18,4,1
39,19,16,0,0
33,24,16,1,1
38,24,16,1,0
38,22,16,1,0
14,24,18,3,1
27,23,17,2,3
13,19,18,4,2
18,20,19,4,3
14,22,20,4,1
22,20,19,3,3
11,19,20,4,1
32,24,19,2,1
12,24,21,4,0
24,21,20,3,3
22,18,19,2,3
23,24,20,3,3
10,20,22,4,1
21,18,21,3,3
37,24,19,0,0
16,23,20,2,2
12,18,21,4,2
30,18,19,1,0
33,19,17,1,0
20,21,18,2,3
28,21,17,0,2
33,21,16,1,0
37,23,16,1,0
28,23,16,0,2
25,20,16,1,2
31,24,16,1,2
25,20,16,0,2
14,24,18,2,1
30,18,16,1,0
14,24,18,3,1
13,21,19,4,1
38,21,16,0,0
29,22,16,1,2
20,20,16,1,2
30,21,16,1,1
35,24,16,1,1
35,20,16,1,0
23,22,16,0,3
22,19,16,1,3
34,20,16,1,0
35,20,16,1,0
29,24,16,0,2
14,23,18,2,1
19,21,19,3,3
22,24,20,4,3
21,22,21,4,3
24,21,20,3,3
26,19,19,1,2
28,19,17,1,1
29,21,16,1,1
24,20,16,0,3
31,23,16,1,1
33,21,16,1,0
34,24,16,1,1
24,19,16,0,2
35,24,16,1,1
18,20,17,2,3
16,20,18,3,3
11,19,19,4,1
38,24,17,1,0
21,18,16,0,3
19,22,17,1,3
13,18,18,2,2
22,21,17,1,3
20,21,18,2,3
20,21,19,3,3
12,18,20,4,2
23,22,19,3,3
32,19,17,0,0
26,22,16,1,3
37,21,16,1,0
16,20,17,2,3
32,23,16,0,1
26,21,16,1,2
30,21,16,1,1
21,20,16,0,3
26,22,16,1,3
35,20,16,1,0
35,19,16,1,0
33,22,16,1,1
15,21,17,3,2
30,24,16,1,2
10,20,18,3,1
22,18,17,2,3
37,21,16,1,0
29,18,16,1,1
22,18,16,0,3
26,20,16,1,2
23,19,16,0,3
13,19,17,2,2
17,18,18,3,3
35,21,16,0,0
34,23,16,1,1
11,23,18,4,0
38,18,16,0,0
36,24,16,1,0
34,18,16,1,0
15,21,17,3,2
27,21,16,1,2
16,18,17,2,3
30,24,16,0,2
27,20,16,1,2
21,23,17,2,3
34,23,16,1,1
36,19,16,1,0
30,22,16,1,1
28,19,16,1,1
21,24,17,2,3
18,21,18,3,3
31,23,17,1,1
21,20,16,0,3
38,24,16,1,0
34,24,16,1,1
10,19,18,3,1
29,24,17,2,2
23,19,16,1,3
23,18,16,0,2
25,18,16,1,2
11,19,17,3,1
36,23,16,0,0
10,24,18,3,0
11,19,19,4,1
12,24,21,4,0
35,22,19,1,0
22,20,18,0,3
14,18,19,1,3
26,22,18,0,3
17,20,19,1,3
30,19,17,1,1
33,24,16,1,1
37,18,16,1,0
36,18,16,1,0
34,21,16,1,0
35,23,16,1,0
16,22,17,3,2
13,22,19,4,1
38,24,17,1,0
13,22,19,3,1
29,19,17,1,1
26,21,16,0,2
10,18,17,2,1
28,19,16,0,1
39,18,16,1,0
28,21,16,1,2
30,18,16,1,0
10,21,18,4,1
34,18,16,0,0
16,18,17,1,3
12,22,19,3,1
17,23,20,4,2
25,19,19,2,2
30,20,17,0,1
34,22,16,1,0
12,20,17,3,1
15,20,18,4,2
29,19,16,2,1
27,23,16,1,3
13,20,17,3,2
20,22,18,4,3
39,19,16,0,0
28,24,16,1,3
28,19,16,1,1
21,23,17,2,3
23,22,16,1,3
13,23,18,3,1
21,21,18,3,1
29,23,17,1,2
17,22,18,2,2
12,19,19,4,2
16,19,20,4,3
28,24,19,3,3
30,24,18,1,2
29,20,16,1,1
27,18,16,1,1
14,22,17,3,1
39,18,16,1,0
12,18,17,3,2
19,20,18,4,3
29,19,16,2,1
14,18,17,3,3
37,24,16,0,0
38,18,16,1,0
37,20,16,1,0
36,20,16,1,0
22,21,16,0,3
22,24,17,1,3
32,22,16,1,1
19,23,17,2,3
23,20,16,1,3
12,20,17,3,1
39,21,16,1,0
12,20,17,3,1
16,20,18,4,3
20,20,18,4,3
33,21,16,1,0
38,19,16,1,0
37,22,16,1,0
22,23,17,2,3
27,24,16,1,3
15,20,17,2,2
18,19,18,3,3
30,20,16,1,1
16,24,17,3,1
25,18,16,1,2
19,22,17,2,3
13,24,19,4,1
17,19,20,4,3
11,24,22,4,0
29,18,20,1,1
31,24,19,1,2
16,18,20,2,3
17,19,21,3,3
18,21,22,4,3
35,23,20,1,0
12,23,22,4,1
12,23,24,4,1
19,18,23,3,3
17,22,24,4,2
19,21,25,4,3
33,20,23,1,0
28,24,22,0,3
11,23,24,3,0
24,22,23,2,3
31,21,21,0,1
30,19,19,1,1
38,24,17,1,0
24,19,16,0,2
25,24,16,1,3
14,21,17,3,2
11,24,19,4,0
24,23,18,3,3
27,23,17,2,3
36,19,16,1,0
11,23,18,4,0
38,18,16,0,0
37,22,16,1,0
26,23,16,0,3
11,18,17,2,2
26,20,16,0,2
12,19,17,2,2
14,19,18,3,2
24,23,17,2,3
33,20,16,1,0
10,22,18,4,0
21,22,19,4,3
16,20,20,4,3
35,22,18,1,0
24,22,17,0,3
31,22,16,1,1
19,21,17,2,3
31,19,16,1,0
32,18,16,1,0
36,24,16,1,0
39,19,16,1,0
37,20,16,1,0
32,24,16,1,1
15,24,18,3,1
38,19,16,1,0
30,18,16,1,0
25,19,16,1,2
35,19,16,1,0
29,18,16,1,1
13,23,18,3,1
20,22,19,4,3
17,21,20,4,3
14,22,21,4,1
30,22,20,2,1
38,21,17,1,0
11,22,19,4,1
23,24,20,4,3
18,23,21,4,2
14,23,23,4,1
27,24,22,3,3
32,21,20,0,1
11,22,22,3,1
18,23,23,4,2
29,22,22,2,2
21,21,22,2,2
39,24,20,1,0
39,20,17,1,0
35,18,16,1,0
14,22,17,3,1
13,18,18,4,2
13,18,19,4,2
16,22,20,4,2
21,22,21,4,3
38,21,18,0,0
20,22,19,1,3
27,20,18,1,2
11,23,20,4,0
16,20,21,4,3
23,21,20,3,3
10,19,22,4,1
32,19,20,1,0
36,22,18,1,0
21,24,19,2,3
35,19,17,1,0
14,22,18,3,1
11,18,19,4,2
14,19,20,4,2
21,21,20,4,2
26,18,19,2,1
35,24,17,1,1
38,22,16,1,0
19,23,17,2,3
25,20,16,1,2
14,20,17,3,2
21,21,17,3,2
36,21,16,0,0
37,19,16,1,0
21,23,17,2,3
22,24,18,3,3
30,24,17,1,2
14,20,18,3,2
36,24,16,0,0
29,18,16,1,1
19,18,16,0,3
14,24,18,2,1
38,19,16,1,0
36,20,16,1,0
30,18,16,1,0
11,19,17,3,1
36,18,16,1,0
29,22,16,1,2
23,21,16,0,3
23,22,16,1,3
19,19,16,1,3
33,22,16,1,1
29,21,16,1,1
36,22,16,1,0
11,24,18,4,0
16,19,19,4,3
13,20,20,4,2
26,19,19,2,2
39,22,16,1,0
25,23,16,0,3
13,24,18,3,1
34,18,16,1,0
22,23,17,2,3
23,19,16,1,3
29,18,16,1,1
38,21,16,1,0
36,21,16,1,0
32,23,16,1,1
13,24,18,4,1
30,24,17,2,2
19,19,17,2,2
10,21,19,4,1
36,18,16,0,0
35,20,16,1,0
10,19,18,3,1
24,24,18,3,1
16,19,19,4,3
29,24,18,3,2
32,24,17,1,1
38,19,16,1,0
37,24,16,1,0
33,19,16,1,0
29,22,16,1,2
14,23,18,3,1
32,21,16,0,1
14,23,18,2,1
35,18,16,1,0
38,18,16,1,0
20,24,17,2,3
27,23,16,1,3
34,20,16,1,0
18,20,17,2,3
17,18,18,3,3
39,20,16,1,0
33,18,16,1,0
19,22,17,2,3
39,23,16,1,0
21,20,16,0,3
32,22,16,1,1
11,21,18,3,1
28,20,17,1,1
37,23,16,1,0
19,18,16,0,3
11,20,18,2,1
18,23,19,3,2
38,23,17,0,0
23,23,17,0,0
28,22,16,1,2
10,19,18,3,1
37,20,16,1,0
31,22,16,1,1
23,22,16,0,3
30,22,16,1,1
39,24,16,1,0
25,22,16,0,3
24,22,16,1,3
26,21,16,0,2
27,24,16,1,3
17,24,17,3,2
31,23,16,1,1
38,18,16,1,0
17,19,17,2,3
33,18,16,1,0
29,20,16,1,1
10,21,18,4,1
21,22,19,4,3
31,18,17,1,0
22,18,16,0,3
10,22,18,3,0
23,18,17,2,2
13,19,18,4,2
37,20,16,0,0
39,20,16,1,0
24,24,16,1,0
20,19,16,0,3
10,23,18,3,0
26,24,17,2,3
20,23,18,3,3
19,19,18,3,3
20,19,17,2,3
29,18,16,1,1
28,20,16,1,1
29,20,16,1,1
20,24,17,2,3
25,22,16,1,3
14,21,17,3,2
19,18,16,2,3
34,19,16,1,0
36,20,16,1,0
10,23,18,4,0
35,22,16,1,0
35,24,16,1,1
25,19,16,1,2
23,18,16,0,2
35,19,16,1,0
37,21,16,1,0
23,18,16,0,2
20,22,17,1,3
31,22,16,1,1
33,20,16,1,0
17,23,17,3,2
35,18,16,1,0
12,23,18,4,1
36,23,16,1,0
14,22,17,3,1
39,22,16,1,0
14,24,18,3,1
10,21,20,4,1
16,22,21,4,2
35,19,19,0,0
25,21,18,1,3
17,20,19,2,3
24,21,18,1,3
20,19,17,0,3
30,23,16,1,2
36,18,16,1,0
12,20,17,3,1
18,22,18,4,3
39,21,16,0,0
35,20,16,1,0
33,20,16,1,0
37,21,16,1,0
37,23,16,1,0
26,23,16,0,3
21,21,16,0,3
32,23,16,1,1
29,18,16,1,1
13,18,17,2,2
32,24,16,0,1
32,19,16,1,0
14,21,17,3,2
23,21,16,2,3
32,19,16,1,0
30,18,16,1,0
13,21,17,3,1
29,20,16,1,1
30,24,16,1,2
11,19,17,3,1
15,18,18,4,3
21,19,17,3,3
37,22,16,0,0
24,18,16,1,2
10,19,18,3,1
10,19,20,4,1
10,23,22,4,0
19,21,23,4,3
31,22,21,2,1
10,18,22,4,1
34,21,20,1,0
25,19,19,1,2
29,22,18,1,2
24,24,18,1,2
39,22,16,1,0
32,22,16,1,1
19,21,17,2,3
18,22,18,3,3
14,22,19,4,1
33,22,17,1,1
17,20,18,2,3
18,22,19,3,3
37,22,17,0,0
14,24,19,2,1
32,19,17,1,0
11,23,19,4,0
20,20,19,4,0
33,19,17,1,0
33,23,16,1,1
13,22,18,3,1
36,18,16,1,0
35,24,16,1,1
11,18,17,3,2
14,24,19,4,1
11,19,20,4,1
13,21,21,4,1
27,22,20,3,2
25,23,19,2,3
11,22,21,4,1
31,22,19,2,1
27,24,18,1,3
29,20,16,1,1
34,18,16,1,0
20,21,17,2,3
11,22,19,4,1
30,23,18,2,2
26,21,17,1,2
10,19,19,3,1
38,23,17,0,0
22,23,18,1,3
17,21,19,2,3
32,23,17,0,1
15,21,18,2,2
16,24,19,4,1
22,18,18,3,3
31,22,16,1,1
11,20,18,3,1
32,20,16,0,0
30,19,16,1,1
15,23,17,3,1
34,24,16,1,1
33,21,16,1,0
15,19,17,2,3
37,22,16,1,0
21,24,17,2,3
30,23,16,0,2
38,24,16,1,0
25,23,16,0,3
18,23,17,1,2
21,21,17,1,2
18,20,18,2,3
27,24,17,1,3
26,22,16,0,3
39,24,16,1,0
14,23,18,3,1
18,20,19,4,3
21,23,20,4,3
32,22,18,2,1
17,21,19,3,3
27,21,18,1,2
18,23,19,2,2
23,21,18,1,3
34,24,16,1,1
20,23,17,2,3
27,19,16,0,1
32,19,16,1,0
18,24,17,3,2
16,18,18,4,3
13,20,19,4,2
38,24,17,1,0
11,18,18,3,2
22,22,18,3,2
17,23,19,4,2
28,18,17,2,1
20,24,18,3,3
11,18,19,4,2
29,24,18,3,2
25,22,17,2,3
28,18,16,0,1
30,18,16,1,0
29,22,16,1,2
32,24,16,1,1
23,21,16,0,3
33,20,16,1,0
25,18,16,1,2
17,19,17,2,3
36,20,16,1,0
19,20,17,2,3
21,24,18,3,3
10,18,19,4,1
16,22,20,4,2
39,24,18,1,0
14,19,19,2,2
14,19,20,3,2
14,22,21,4,1
10,24,23,4,0
13,21,24,4,1
28,23,23,3,2
29,20,21,1,1
11,18,22,3,2
35,24,20,0,1
15,23,21,2,1
33,24,19,0,1
13,22,21,2,1
24,24,21,2,1
23,20,20,1,3
29,24,19,0,2
21,24,20,1,3
25,23,19,0,3
27,20,18,1,2
26,18,17,1,1
29,21,16,1,1
29,20,16,1,1
24,18,16,1,2
20,19,16,0,3
30,18,16,1,0
29,21,16,1,1
33,21,16,1,0
24,23,16,0,3
27,22,16,1,2
25,22,16,0,3
18,23,17,1,2
36,21,16,1,0
37,18,16,1,0
29,22,16,1,2
23,20,16,0,3
14,20,17,2,2
26,20,16,0,2
23,21,16,1,3
39,23,16,1,0
21,23,17,2,3
18,21,18,3,3
37,22,16,0,0
15,23,17,2,1
23,20,16,1,3
19,24,17,2,2
19,24,18,3,2
38,19,16,1,0
28,21,16,1,2
16,21,17,2,2
12,24,19,4,0
29,23,18,2,2
27,21,17,0,2
39,20,16,1,0
25,23,16,0,3
21,23,17,1,3
14,21,18,3,2
22,18,17,2,3
29,20,16,0,1
37,24,16,1,0
37,22,16,1,0
31,19,16,1,0
35,22,16,1,0
24,21,16,0,3
11,19,17,2,1
33,19,16,1,0
35,19,16,1,0
27,19,16,1,1
10,22,18,4,0
15,24,20,4,1
27,19,19,2,1
12,18,20,4,2
14,22,21,4,1
37,23,19,1,0
25,23,18,0,3
21,20,17,1,3
28,21,16,1,2
28,22,16,1,2
22,22,16,1,2
29,23,16,1,2
32,18,16,1,0
38,20,16,1,0
35,24,16,1,1
25,19,16,1,2
36,21,16,1,0
38,20,16,1,0
10,21,18,4,1
10,22,20,4,0
35,23,18,1,0
28,24,17,0,3
37,24,16,1,0
19,22,17,2,3
15,19,18,3,3
37,19,16,1,0
31,21,16,1,1
20,20,16,1,1
31,20,16,1,1
29,19,16,1,1
37,20,16,1,0
14,24,18,3,1
39,18,16,1,0
21,21,16,1,0
23,21,16,0,3
32,23,16,1,1
11,19,17,3,1
32,19,16,0,0
16,23,17,2,2
17,19,18,3,3
38,23,16,0,0
10,23,18,3,0
14,20,19,4,2
39,20,16,0,0
27,22,16,1,2
26,22,16,0,3
28,20,16,1,1
37,18,16,1,0
39,22,16,1,0
24,21,16,0,3
24,20,16,1,3
32,23,16,1,1
22,20,16,0,3
35,22,16,1,0
11,18,17,3,2
29,20,16,1,1
14,22,17,3,1
37,18,16,1,0
39,22,16,1,0
35,24,16,1,1
37,22,16,1,0
27,21,16,1,2
20,21,17,2,3
20,20,17,2,3
25,23,16,1,3
13,23,18,3,1
15,22,19,4,2
27,24,18,3,3
10,21,20,4,1
12,23,22,4,1
11,20,24,4,1
17,23,25,4,2
39,22,22,0,0
33,19,20,1,0
19,19,20,1,0
16,22,21,3,2
35,22,19,0,0
11,20,21,2,1
34,23,19,1,1
23,23,19,1,1
17,18,20,2,3
32,18,18,1,0
18,18,18,1,0
17,21,19,2,3
28,22,18,0,2
22,19,17,1,3
23,19,16,0,3
28,24,16,1,3
35,20,16,1,0
18,24,17,3,2
37,19,16,1,0
11,22,18,4,1
35,20,16,1,0
24,24,16,1,0
38,23,16,1,0
23,19,16,0,3
27,23,16,1,3
19,18,16,0,3
28,20,16,1,1
31,22,16,1,1
12,22,18,3,1
28,24,17,2,3
32,21,16,1,1
33,18,16,1,0
12,20,17,3,1
13,24,19,4,1
18,23,20,4,2
20,24,21,4,3
24,20,20,3,3
19,21,21,4,3
30,22,20,2,1
37,20,17,1,0
28,20,16,1,1
27,20,16,1,2
12,24,18,4,0
13,19,19,4,2
24,18,18,2,2
33,18,16,1,0
36,21,16,1,0
26,24,16,0,3
24,19,16,1,2
29,23,16,1,2
15,24,18,3,1
29,20,16,1,1
20,20,16,1,1
31,21,16,1,1
26,20,16,1,2
36,24,16,1,0
33,19,16,1,0
20,18,16,0,3
38,20,16,1,0
32,20,16,1,0
23,19,16,0,3
32,21,16,1,1
10,20,18,3,1
18,20,19,4,3
29,21,18,2,1
32,21,16,1,1
27,22,16,0,2
23,24,17,1,3
27,19,16,1,1
14,20,17,3,2
17,21,18,4,3
31,19,16,1,0
33,21,16,1,0
17,19,17,2,3
21,18,16,1,3
29,18,16,1,1
22,18,16,0,3
38,20,16,1,0
15,18,17,2,3
35,23,16,1,0
26,23,16,0,3
27,20,16,1,2
28,18,16,1,1
35,24,16,1,1
15,20,17,2,2
20,22,18,3,3
12,22,20,4,1
29,19,18,2,1
16,19,19,3,3
18,21,20,4,3
23,21,19,3,3
30,22,18,1,1
39,19,16,1,0
37,22,16,1,0
27,22,16,0,2
19,18,16,1,3
17,22,17,2,2
35,21,16,1,0
25,20,16,0,2
24,24,16,0,2
13,19,17,2,2
29,20,16,0,1
39,24,16,1,0
16,19,17,2,3
39,19,16,1,0
13,24,18,4,1
21,24,19,4,3
25,22,18,3,3
28,24,17,2,3
31,20,16,1,1
19,19,16,1,1
22,20,16,0,3
38,23,16,1,0
36,21,16,1,0
13,18,17,2,2
35,20,16,1,0
17,20,17,2,3
17,20,18,3,3
25,20,17,2,2
20,23,18,3,3
39,21,16,1,0
14,18,17,2,3
36,19,16,1,0
36,18,16,1,0
12,22,18,3,1
38,24,16,0,0
35,22,16,1,0
12,19,17,3,2
15,22,18,4,2
24,23,17,3,3
33,20,16,0,0
22,19,16,1,3
27,22,16,0,2
28,20,16,1,1
29,20,16,1,1
17,24,17,3,2
23,24,18,4,3
35,21,16,1,0
27,18,16,1,1
22,18,16,0,3
18,24,17,2,2
38,24,16,1,0
26,20,16,1,2
20,20,16,1,2
30,22,16,1,1
26,20,16,1,2
13,22,18,3,1
16,23,19,4,2
36,24,17,1,0
15,23,18,3,1
28,24,17,2,3
32,20,16,1,0
37,21,16,1,0
19,22,17,2,3
36,20,16,1,0
28,23,16,0,2
39,22,16,1,0
21,19,16,0,3
27,21,16,1,2
10,23,18,4,0
27,18,16,2,1
36,22,16,1,0
20,22,17,2,3
16,21,18,3,2
19,19,18,3,2
38,21,16,1,0
16,19,17,2,3
13,18,18,3,2
17,24,19,4,2
22,19,18,3,3
15,18,19,4,3
33,23,17,2,1
16,23,18,4,2
34,19,16,1,0
28,22,16,1,2
29,19,16,1,1
18,20,17,2,3
24,24,17,2,3
31,22,16,0,1
29,20,16,1,1
19,22,17,2,3
35,18,16,1,0
22,19,16,0,3
10,20,18,2,1
27,22,17,1,2
36,22,16,1,0
29,18,16,1,1
26,22,16,0,3
23,23,16,0,3
18,23,17,1,2
39,21,16,1,0
13,18,17,2,2
30,22,16,0,1
24,23,16,1,3
30,24,16,1,2
19,22,17,2,3
26,18,16,0,1
21,23,17,1,3
19,19,17,1,3
19,23,18,2,3
39,20,16,1,0
12,18,17,3,2
13,21,18,4,1
16,21,19,4,2
13,20,20,4,2
18,20,21,4,3
35,23,19,1,0
33,22,17,1,1
22,20,16,0,3
38,21,16,1,0
14,18,17,2,3
18,21,18,3,3
21,21,18,3,3
16,20,19,4,3
21,21,19,4,3
12,22,21,4,1
15,19,22,4,3
24,19,21,3,2
20,22,22,4,3
17,23,23,4,2
27,22,22,3,2
34,23,20,0,1
16,20,21,1,3
12,22,23,3,1
27,20,22,1,2
35,19,20,1,0
18,19,21,2,3
19,20,22,3,3
11,22,24,4,1
34,22,22,1,0
25,24,21,0,3
10,18,22,2,1
23,21,21,1,3
17,19,22,2,3
33,23,20,0,1
16,22,21,2,2
19,19,21,2,2
30,23,20,0,2
25,20,19,1,2
22,19,18,0,3
29,23,17,1,2
35,22,16,1,0
38,21,16,1,0
17,22,17,2,2
33,24,16,0,1
12,20,17,2,1
31,18,16,1,0
34,24,16,1,1
30,22,16,1,1
37,24,16,1,0
38,18,16,1,0
27,22,16,0,2
20,22,17,1,3
16,24,18,3,1
19,19,18,3,1
18,19,19,4,3
13,23,21,4,1
38,20,18,0,0
32,18,16,1,0
37,19,16,1,0
11,18,17,3,2
12,19,18,4,2
20,21,19,4,3
15,24,21,4,1
29,22,20,2,2
27,18,18,0,1
38,20,16,1,0
22,22,16,1,0
30,22,16,1,1
12,23,18,4,1
38,18,16,0,0
36,24,16,1,0
28,22,16,1,2
34,23,16,1,1
28,21,16,1,2
32,22,16,1,1
36,19,16,1,0
38,21,16,1,0
30,22,16,1,1
11,21,18,3,1
12,23,20,4,1
13,18,21,4,2
37,21,19,0,0
13,18,20,1,2
39,22,17,1,0
14,18,18,2,3
10,18,19,4,1
33,23,17,2,1
29,21,16,0,1
11,24,18,3,0
23,20,17,2,3
24,24,17,2,3
34,21,16,1,0
36,22,16,1,0
36,21,16,1,0
13,19,17,3,2
19,23,18,4,3
22,19,17,3,3
23,20,16,2,3
38,20,16,1,0
36,18,16,1,0
14,19,17,2,2
38,24,16,1,0
26,19,16,1,2
36,21,16,1,0
34,19,16,1,0
20,19,16,0,3
26,24,16,1,3
12,24,18,4,0
22,23,19,4,3
24,21,18,3,3
37,18,16,1,0
18,21,17,2,3
23,18,16,1,2
14,20,17,3,2
35,22,16,0,0
14,24,18,2,1
34,19,16,1,0
33,23,16,1,1
18,19,17,2,3
31,18,16,1,0
13,22,18,3,1
38,20,16,1,0
19,22,17,2,3
10,21,19,4,1
21,24,20,4,3
35,18,17,0,0
17,23,18,2,2
32,18,16,1,0
30,19,16,1,1
24,18,16,1,2
29,18,16,1,1
11,24,18,4,0
14,23,20,4,1
18,22,21,4,3
31,22,19,2,1
21,19,18,1,3
39,23,16,1,0
12,22,18,3,1
18,23,19,4,2
30,19,17,1,1
37,22,16,1,0
38,24,16,1,0
10,18,17,3,1
25,19,16,1,2
14,20,17,3,2
24,19,16,2,2
25,20,16,1,2
31,23,16,1,1
37,24,16,1,0
34,18,16,1,0
23,18,16,0,2
13,18,17,1,2
17,23,18,3,2
11,22,20,4,1
28,20,19,2,1
30,24,18,0,2
30,19,16,1,1
19,24,17,2,2
34,19,16,1,0
30,24,16,1,2
23,24,17,2,3
15,23,18,4,1
10,18,19,4,1
24,20,18,3,3
11,19,19,4,1
10,24,21,4,0
15,19,22,4,3
29,18,20,1,1
25,18,19,1,2
36,22,17,1,0
14,21,18,3,2
30,18,16,0,0
24,23,16,1,3
19,19,16,1,3
17,18,17,2,3
10,22,19,4,0
33,24,17,2,1
27,24,16,1,3
12,20,17,3,1
24,24,17,3,1
19,24,18,4,2
26,19,17,2,2
33,18,16,1,0
12,20,17,3,1
19,24,18,4,2
37,22,16,1,0
28,23,16,0,2
26,20,16,1,2
12,23,18,4,1
32,20,16,1,0
17,20,17,2,3
10,21,19,4,1
29,20,17,2,1
33,18,16,1,0
14,18,17,2,3
12,22,19,4,1
24,22,18,3,3
16,22,19,4,2
15,23,20,4,1
22,21,19,3,3
25,20,18,2,2
12,23,20,4,1
38,24,18,1,0
25,23,17,0,3
37,21,16,1,0
27,23,16,0,3
31,23,16,1,1
23,18,16,0,2
32,21,16,1,1
31,22,16,1,1
18,18,16,1,1
15,18,17,2,3
29,22,16,0,2
35,21,16,1,0
23,22,16,0,3
38,18,16,1,0
22,22,16,1,0
32,21,16,1,1
39,19,16,1,0
17,21,17,2,3
12,24,19,4,0
16,20,20,4,3
30,19,18,1,1
12,21,20,3,1
19,21,21,4,3
14,19,22,4,2
38,21,19,0,0
39,23,17,1,0
26,20,16,1,2
10,23,18,4,0
25,19,17,2,2
37,22,16,1,0
26,22,16,0,3
38,18,16,1,0
26,19,16,1,2
22,18,16,0,3
29,20,16,1,1
15,20,17,2,2
33,19,16,1,0
33,19,16,1,0
35,23,16,1,0
36,22,16,1,0
34,19,16,1,0
25,18,16,1,2
24,19,16,0,2
29,22,16,1,2
12,20,17,3,1
13,21,18,4,1
37,20,16,0,0
25,24,16,1,3
25,18,16,1,2
10,24,18,4,0
10,19,20,4,1
22,19,19,3,3
11,21,21,4,1
14,21,22,4,2
36,24,20,1,0
37,24,18,1,0
19,19,18,1,0
14,21,19,3,2
21,23,20,4,3
31,20,18,1,1
32,18,16,1,0
13,22,18,3,1
13,20,19,4,2
15,24,21,4,1
38,24,19,1,0
35,20,17,1,0
28,20,16,1,1
39,19,16,1,0
25,24,16,0,3
22,20,16,1,3
30,23,16,1,2
39,24,16,1,0
13,18,17,2,2
27,20,16,0,2
18,20,17,1,3
31,22,16,1,1
31,21,16,1,1
16,22,17,3,2
26,23,16,2,3
39,18,16,1,0
13,20,17,3,2
21,22,18,4,3
29,24,17,3,2
35,22,16,0,0
29,20,16,1,1
13,18,17,2,2
33,22,16,1,1
31,24,16,1,2
27,24,16,0,3
14,21,17,2,2
17,19,18,3,3
17,21,19,4,3
33,23,17,2,1
32,21,16,1,1
31,18,16,1,0
13,23,18,3,1
37,24,16,0,0
11,24,18,3,0
25,21,17,2,3
13,20,18,4,2
39,23,16,0,0
21,20,16,1,3
38,24,16,1,0
28,22,16,1,2
16,24,17,3,1
35,19,16,1,0
39,18,16,1,0
13,23,18,3,1
38,19,16,1,0
17,21,17,2,3
30,21,16,0,1
38,24,16,1,0
36,19,16,1,0
17,22,17,2,2
14,24,19,4,1
26,18,18,2,1
18,18,18,2,1
35,22,16,1,0
15,23,17,3,1
17,18,18,4,3
35,18,16,0,0
10,21,18,3,1
32,22,16,1,1
12,22,18,3,1
10,20,20,4,1
30,19,18,1,1
25,24,17,0,3
17,20,18,1,3
21,22,19,2,3
32,22,17,0,1
29,22,16,1,2
35,24,16,1,1
15,20,17,2,2
25,23,16,1,3
31,24,16,1,2
36,21,16,1,0
38,18,16,1,0
31,20,16,1,1
25,23,16,0,3
14,24,18,2,1
14,19,19,3,2
27,19,18,1,1
31,20,16,1,1
32,22,16,1,1
26,20,16,1,2
37,19,16,1,0
18,18,16,1,0
28,21,16,1,2
21,23,17,2,3
15,24,19,4,1
35,23,17,1,0
27,19,16,1,1
37,21,16,1,0
24,24,16,1,0
21,22,17,2,3
20,18,16,1,3
21,21,16,1,3
32,23,16,1,1
38,22,16,1,0
28,22,16,1,2
28,18,16,1,1
32,21,16,1,1
26,21,16,0,2
31,23,16,1,1
11,19,17,3,1
19,19,17,3,1
22,24,18,4,3
12,19,19,4,2
11,19,20,4,1
11,22,22,4,1
12,18,23,4,2
21,22,24,4,3
14,18,25,4,3
12,19,26,4,2
31,21,24,2,1
22,22,24,2,1
21,23,25,3,3
15,22,26,4,2
30,24,25,2,2
17,23,26,4,2
25,23,25,3,3
25,23,24,2,3
26,21,23,1,2
39,24,21,1,0
22,20,20,0,3
26,19,19,1,2
10,20,21,3,1
27,22,20,2,2
24,24,20,2,2
29,19,18,0,1
30,23,17,1,2
34,24,16,1,1
26,18,16,1,1
34,22,16,1,0
18,21,17,2,3
10,21,19,4,1
35,20,17,1,0
19,21,18,2,3
20,20,18,2,3
25,18,17,0,2
25,22,16,1,3
37,18,16,1,0
33,21,16,1,0
21,20,16,0,3
36,22,16,1,0
25,24,16,0,3
28,18,16,1,1
19,24,17,2,2
13,19,18,4,2
37,21,16,0,0
36,24,16,1,0
21,24,17,2,3
31,21,16,0,1
27,20,16,1,2
32,19,16,1,0
29,22,16,1,2
18,20,17,2,3
21,23,18,3,3
33,20,16,0,0
